ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
17-8-11,,17,8,nɔ̀yⁿ sǎ-y,nɔ̀yⁿ sǎ-y,n ɔ ¹ j ∼ _ s a ¹⁵ + j,,Heath2015,,
1-9-2,,1,9,bírɛ́,bírɛ́,b i ⁵ r ɛ ⁵,,Hantgan2016,,
3-9-2,,3,9,góô,góô,ɡ oː ⁵¹,,Heath2015,,
4-9-2,,4,9,go᷈:,go᷈:,ɡ oː ¹⁵¹ ∼,,Heath2015,,
5-9-2,,5,9,génì,génì,ɡ e ⁵ n i ¹,,Heath2015,,
18-9-2,,18,9,yiite,yiite,j i i t e,,Osborn1993,,
6-9-2,,6,9,núwⁿó,núwⁿó,n u ⁵ w̃ ∼ o ⁵,,Heath2015,,
19-9-2,,19,9,tɔ̄,tɔ̄,t ɔ ³,,Heath2016jenaama,,
7-9-2,,7,9,génì,génì,ɡ e ⁵ n i ¹,,Heath2015,,
8-9-2,,8,9,gólò,gólò,ɡ o ⁵ l o ¹,,Heath2015,,
9-9-2,,9,9,góô,góô,ɡ o ⁵ o ⁵¹,,Heath2015,,
20-9-2,,20,9,gènì,gènì,ɡ e ¹ n i ¹,,Heath2015,,
10-9-2,,10,9,núwⁿó,núwⁿó,n u ⁵ w̃ ∼ o ⁵,,Heath2015,,
22-9-2,,22,9,nù:nò,nù:nò,n uː ¹ n o ¹,,HeathSONG2015,,
21-9-2,,21,9,nùnà,nùnà,n u ¹ n a ¹,,Heath2005,,
11-9-2,,11,9,gǒ:,gǒ:,ɡ oː ¹⁵,,Heath2015,,
12-9-2,,12,9,jíyé,jíyé,dʒ i ⁵ j e ⁵,,Heath2015,,
13-9-2,,13,9,ɲɛ́:,ɲɛ́:,ɲ ɛː ⁵,,Heath2015,,
14-9-2,,14,9,ɲǎm,ɲǎm,ɲ a ¹⁵ m,,Heath2015,,
15-9-2,,15,9,núwⁿɔ́,núwⁿɔ́,n u ⁵ w̃ ∼ ɔ ⁵,,Heath2015,,
16-9-2,,16,9,gòlò,gòlò,ɡ o ¹ l o ¹,,Heath2015,,
17-9-2,,17,9,yǎm,yǎm,j a ¹⁵ m,,Heath2015,,
2-9-2,,2,9,dɔ́gɔ́,dɔ́gɔ́,d ɔ ⁵ ɡ ɔ ⁵,,Dumestre2011,,
1-9-3,,1,9,sìyɛ̀,sìyɛ̀,s i ¹ j ɛ ¹,,Hantgan2016,,
3-9-3,,3,9,tǐn,tǐn,t i ¹⁵ n,,Heath2015,,
4-9-3,,4,9,tìrⁿú,tìrⁿú,t i ¹ r̃ ∼ u ⁵,,Heath2015,,
5-9-3,,5,9,té:ŋ-gè,té:ŋ-gè,t eː ⁵ ŋ + ɡ e ¹,,Heath2015,,
18-9-3,,18,9,cankuce-re,cankuce-re,tʃ a n k u tʃ e + r e,,Osborn1993,,
6-9-3,,6,9,tǐn,tǐn,t i ¹⁵ n,,Heath2015,,
19-9-3,,19,9,súbā,súbā,s u ⁵ b a ³,,Heath2016jenaama,,
7-9-3,,7,9,té:ŋ-gé,té:ŋ-gé,t eː ⁵ ŋ + ɡ e ⁵,,Heath2015,,
8-9-3,,8,9,té:ŋ-gó,té:ŋ-gó,t eː ⁵ ŋ + ɡ o ⁵,,Heath2015,,
9-9-3,,9,9,tìrⁿí,tìrⁿí,t i ¹ r̃ ∼ i ⁵,,Heath2015,,
20-9-3,,20,9,tè:ŋ-gè,tè:ŋ-gè,t eː ¹ ŋ + ɡ e ¹,,Heath2015,,
10-9-3,,10,9,tìrⁿí,tìrⁿí,t i ¹ r̃ ∼ i ⁵,,Heath2015,,
22-9-3,,22,9,tù:rò,tù:rò,t uː ¹ r o ¹,,HeathSONG2015,,
21-9-3,,21,9,tǔ:rì,tǔ:rì,t uː ¹⁵ r i ¹,,Heath2005,,
11-9-3,,11,9,tìně:,tìně:,t i ¹ n eː ¹⁵,,Heath2015,,
12-9-3,,12,9,tè:ŋ-gè,tè:ŋ-gè,t eː ¹ ŋ + ɡ e ¹,,Heath2015,,
13-9-3,,13,9,tǐⁿ,tǐⁿ,t ĩ ¹⁵ ∼,,Heath2015,,
14-9-3,,14,9,tínú,tínú,t i ⁵ n u ⁵,,Heath2015,,
15-9-3,,15,9,tìrⁿú,tìrⁿú,t i ¹ r̃ ∼ u ⁵,,Heath2015,,
16-9-3,,16,9,té:,té:,t eː ⁵,,Heath2015,,
17-9-3,,17,9,tǐn,tǐn,t i ¹⁵ n,,Heath2015,,
1-9-4,,1,9,ɥìyɛ̄ŋ̄ kò ŋáwⁿ,ɥìyɛ̄ŋ̄ kò ŋáwⁿ,ɥ i ¹ j ɛ ³ ŋ ³ _ k o ¹ _ ŋ a ⁵ w̃ ∼,,Hantgan2016,,
3-9-4,,3,9,ísì-m,ísì-m,i ⁵ s i ¹ + m,,Heath2015,,
4-9-4,,4,9,ísì-m,ísì-m,i ⁵ s i ¹ + m,,Heath2015,,
5-9-4,,5,9,kɔ̀gùlɛ̀,kɔ̀gùlɛ̀,k ɔ ¹ ɡ u ¹ l ɛ ¹,,Heath2015,,
18-9-4,,18,9,liingu,liingu,l i i n ɡ u,,Osborn1993,,
6-9-4,,6,9,í:jú,í:jú,iː ⁵ dʒ u ⁵,,Heath2015,,
19-9-4,,19,9,yɔ̄gɔ̄,yɔ̄gɔ̄,j ɔ ³ ɡ ɔ ³,,Heath2016jenaama,,
7-9-4,,7,9,kɔ́gúlɛ́,kɔ́gúlɛ́,k ɔ ⁵ ɡ u ⁵ l ɛ ⁵,,Heath2015,,
8-9-4,,8,9,íjì,íjì,i ⁵ dʒ i ¹,,Heath2015,,
9-9-4,,9,9,ísî,ísî,i ⁵ s i ⁵¹,,Heath2015,,
20-9-4,,20,9,kɔ́gúlɛ́,kɔ́gúlɛ́,k ɔ ⁵ ɡ u ⁵ l ɛ ⁵,,Heath2015,,
10-9-4,,10,9,í:sú,í:sú,iː ⁵ s u ⁵,,Heath2015,,
21-9-4,,21,9,dè:sì,dè:sì,d eː ¹ s i ¹,,Heath2005,,
22-9-4,,22,9,ʔísà:,ʔísà:,ʔ i ⁵ s aː ¹,,HeathSONG2015,,
11-9-4,,11,9,ídè,ídè,i ⁵ d e ¹,,Heath2015,,
12-9-4,,12,9,ì:,ì:,iː ¹,,Heath2015,,
13-9-4,,13,9,kɔ́gɔ́rɔ́,kɔ́gɔ́rɔ́,k ɔ ⁵ ɡ ɔ ⁵ r ɔ ⁵,,Heath2015,,
15-9-4,,15,9,ní nàwⁿà,ní nàwⁿà,n i ⁵ _ n a ¹ w̃ ∼ a ¹,,Heath2015,,
16-9-4,,16,9,ízù,ízù,i ⁵ z u ¹,,Heath2015,,
17-9-4,,17,9,íjì,íjì,i ⁵ dʒ i ¹,,Heath2015,,
2-9-3,,2,9,dúúrú,dúúrú,d uː ⁵ r u ⁵,,Dumestre2011,,
1-9-5,,1,9,núndī,núndī,n u ⁵ n d i ³,,Hantgan2016,,
3-9-5,,3,9,nùmmǔyⁿ,nùmmǔyⁿ,n u ¹ m m u ¹⁵ j ∼,,Heath2015,,
4-9-5,,4,9,nùmǔyⁿ,nùmǔyⁿ,n u ¹ m u ¹⁵ j ∼,,Heath2015,,
5-9-5,,5,9,nɔ́:mɔ̀,nɔ́:mɔ̀,n ɔː m ɔ ¹,,Heath2015,,
18-9-5,,18,9,joyi,joyi,dʒ o j i,,Osborn1993,,
6-9-5,,6,9,nǔ:yⁿ,nǔ:yⁿ,n uː ¹⁵ j ∼,,Heath2015,,
19-9-5,,19,9,kɔ̀ɔ̀gɔ̀wⁿ,kɔ̀ɔ̀gɔ̀wⁿ,k ɔː ¹ ɡ ɔ ¹ w̃ ∼,,Heath2016jenaama,,
7-9-5,,7,9,nú:mò,nú:mò,n uː ⁵ m o ¹,,Heath2015,,
8-9-5,,8,9,nùmî:,nùmî:,n u ¹ m iː ⁵¹,,Heath2015,,
9-9-5,,9,9,nìmǐ:,nìmǐ:,n i ¹ m iː ¹⁵,,Heath2015,,
20-9-5,,20,9,nɔ̀:m,nɔ̀:m,n ɔː ¹ m,,Heath2015,,
10-9-5,,10,9,nùmǐ:,nùmǐ:,n u ¹ m iː ¹⁵,,Heath2015,,
22-9-5,,22,9,gú:,gú:,ɡ uː ⁵,,HeathSONG2015,,
21-9-5,,21,9,gú:,gú:,ɡ uː ⁵,,Heath2005,,
11-9-5,,11,9,nǔm,nǔm,n u ¹⁵ m,,Heath2015,,
12-9-5,,12,9,nú:,nú:,n uː ⁵,,Heath2015,,
13-9-5,,13,9,núnɛ́:,núnɛ́:,n u ⁵ n ɛː ⁵,,Heath2015,,
14-9-4,,14,9,ǹnɔ́,ǹnɔ́,n ¹ n ɔ ⁵,,Heath2015,,
15-9-5,,15,9,nǔ:y,nǔ:y,n uː ¹⁵ j,,Heath2015,,
16-9-5,,16,9,nûm,nûm,n u ⁵¹ m,,Heath2015,,
17-9-5,,17,9,nùmɔ́rⁿɔ́,nùmɔ́rⁿɔ́,n u ¹ m ɔ ⁵ r̃ ∼ ɔ ⁵,,Heath2015,,
1-9-6,,1,9,twīìⁿ,twīìⁿ,t w ĩː ³¹ ∼,,Hantgan2016,,
3-9-6,,3,9,pùrⁿó,pùrⁿó,p u ¹ r̃ ∼ o ⁵,,Heath2015,,
4-9-6,,4,9,pùrⁿǔy,pùrⁿǔy,p u ¹ r̃ ∼ u ¹⁵ j,,Heath2015,,
5-9-6,,5,9,púlò,púlò,p u ⁵ l o ¹,,Heath2015,,
18-9-6,,18,9,piindi,piindi,p i i n d i,,Osborn1993,,
6-9-6,,6,9,pùrⁿó,pùrⁿó,p u ¹ r̃ ∼ o ⁵,,Heath2015,,
19-9-6,,19,9,pùgè,pùgè,p u ¹ ɡ e ¹,,Heath2016jenaama,,
7-9-6,,7,9,púlú,púlú,p u ⁵ l u ⁵,,Heath2015,,
8-9-6,,8,9,pùnɛ̌-ngó,pùnɛ̌-ngó,p u ¹ n ɛ ¹⁵ + n ɡ o ⁵,,Heath2015,,
9-9-6,,9,9,pùrⁿó,pùrⁿó,p u ¹ r̃ ∼ o ⁵,,Heath2015,,
20-9-6,,20,9,púló,púló,p u ⁵ l o ⁵,,Heath2015,,
10-9-6,,10,9,pùrⁿó,pùrⁿó,p u ¹ r̃ ∼ o ⁵,,Heath2015,,
22-9-6,,22,9,bùgà,bùgà,b u ¹ ɡ a ¹,,HeathSONG2015,,
11-9-6,,11,9,pùrⁿó,pùrⁿó,p u ¹ r̃ ∼ o ⁵,,Heath2015,,
12-9-6,,12,9,pùnì,pùnì,p u ¹ n i ¹,,Heath2015,,
13-9-6,,13,9,pìyé,pìyé,p i ¹ j e ⁵,,Heath2015,,
14-9-5,,14,9,púyó,púyó,p u ⁵ j o ⁵,,Heath2015,,
15-9-6,,15,9,pùró,pùró,p u ¹ r o ⁵,,Heath2015,,
16-9-6,,16,9,pùn,pùn,p u ¹ n,,Heath2015,,
21-9-6,,21,9,púyó,púyó,p u ⁵ j o ⁵,,Heath2005,,
17-9-6,,17,9,pǔy,pǔy,p u ¹⁵ j,,Heath2015,,
2-9-4,,2,9,bíléⁿ,bíléⁿ,b i ⁵ l ẽ ⁵ ∼,,Dumestre2011,,
1-9-7,,1,9,yúrí,yúrí,j u ⁵ r i ⁵,,Hantgan2016,,
3-9-7,,3,9,jè jêⁿ-m,jè jêⁿ-m,dʒ e ¹ _ dʒ e ⁵¹ ∼ + m,,Heath2015,,
4-9-7,,4,9,gì gɛ᷈:ⁿ-m,gì gɛ᷈:ⁿ-m,ɡ i ¹ _ ɡ ɛ̃ː ¹⁵¹ + m,,Heath2015,,
5-9-7,,5,9,ɲóŋó-nì,ɲóŋó-nì,ɲ o ⁵ ŋ o ⁵ + n i ¹,,Heath2015,,
18-9-7,,18,9,mbuubu,mbuubu,m b u u b u,,Osborn1993,,
6-9-7,,6,9,ɲù: jɛ̂-m,ɲù: jɛ̂-m,ɲ uː ¹ _ dʒ ɛ ¹⁵ + m,,Heath2015,,
19-9-7,,19,9,sūⁿ,sūⁿ,s ũ ∼ ³,,Heath2016jenaama,,
7-9-7,,7,9,gɛ́:nɛ́,gɛ́:nɛ́,ɡ ɛː ⁵ n ɛ ⁵,,Heath2015,,
8-9-7,,8,9,gɔ́ŋɛ́,gɔ́ŋɛ́,ɡ ɔ ⁵ ŋ ɛ ⁵,,Heath2015,,
9-9-7,,9,9,jí:yⁿɛ̀,jí:yⁿɛ̀,dʒ iː ⁵ j ∼ ɛ ¹,,Heath2015,,
20-9-7,,20,9,gì:nà,gì:nà,ɡ iː ¹ n a ¹,,Heath2015,,
10-9-7,,10,9,yò yǒŋ,yò yǒŋ,j o ¹ _ j o ¹⁵ ŋ,,Heath2015,,
21-9-7,,21,9,hámní,hámní,h a ⁵ m n i ⁵,,Heath2005,,
22-9-7,,22,9,hámnó,hámnó,h a ⁵ m n o ⁵,,HeathSONG2015,,
11-9-7,,11,9,gèné,gèné,ɡ e ¹ n e ⁵,,Heath2015,,
12-9-7,,12,9,jà:ní,jà:ní,dʒ aː ¹ n i ⁵,,Heath2015,,
13-9-7,,13,9,ɲù: dúgɔ́,ɲù: dúgɔ́,ɲ uː ¹ _ d u ⁵ ɡ ɔ ⁵,,Heath2015,,
15-9-7,,15,9,yⁿɔ̀ŋgɛ̌yⁿ,yⁿɔ̀ŋgɛ̌yⁿ,j ∼ ɔ ¹ ŋ ɡ ɛ ¹⁵ j ∼,,Heath2015,,
16-9-7,,16,9,jěn,jěn,dʒ e ¹⁵ n,,Heath2015,,
17-9-7,,17,9,ɲíŋgélé,ɲíŋgélé,ɲ i ⁵ ŋ ɡ e ⁵ l e ⁵,,Heath2015,,
2-9-5,,2,9,páⁿ,páⁿ,p ã ⁵ ∼,,Dumestre2011,,
1-9-8,,1,9,pìrù,pìrù,p i ¹ r u ¹,,Hantgan2016,,
3-9-8,,3,9,kísí-yé,kísí-yé,k i ⁵ s i ⁵ + j e ⁵,,Heath2015,,
5-9-8,,5,9,píllè,píllè,p i ⁵ l l e ¹,,Heath2015,,
18-9-8,,18,9,fiiru-de,fiiru-de,f i i r u + d e,,Osborn1993,,
6-9-8,,6,9,kílè:,kílè:,k i ⁵ l eː ¹,,Heath2015,,
19-9-8,,19,9,pīīrī,pīīrī,p iː ³³ r i ³,,Heath2016jenaama,,
7-9-8,,7,9,círé,círé,tʃ i ⁵ r e ⁵,,Heath2015,,
8-9-8,,8,9,pírí-y,pírí-y,p i ⁵ r i ⁵ + j,,Heath2015,,
9-9-8,,9,9,kísí-yé,kísí-yé,k i ⁵ s i ⁵ + j e ⁵,,Heath2015,,
20-9-8,,20,9,píl-yê:,píl-yê:,p i ⁵ l + j eː ⁵¹,,Heath2015,,
10-9-8,,10,9,kírí-yé,kírí-yé,k i ⁵ r i ⁵ + j e ⁵,,Heath2015,,
21-9-8,,21,9,fírírí,fírírí,f i ⁵ r i ⁵ r i ⁵,,Heath2005,,
22-9-8,,22,9,fí:rí,fí:rí,f iː ⁵ r i ⁵,,HeathSONG2015,,
11-9-8,,11,9,cíllí:,cíllí:,tʃ i ⁵ l l iː ⁵,,Heath2015,,
12-9-8,,12,9,pírí-gè,pírí-gè,p i ⁵ r i ⁵ + ɡ e ¹,,Heath2015,,
13-9-8,,13,9,kìrí kírì:,kìrí kírì:,k i ¹ r i ⁵ _ k i ⁵ r iː ¹,,Heath2015,,
14-9-6,,14,9,kíílí-yé,kíílí-yé,k iː ⁵ l i ⁵ + j e ⁵,,Heath2015,,
15-9-8,,15,9,círú,círú,tʃ i ⁵ r u ⁵,,Heath2015,,
16-9-8,,16,9,kílí-yé,kílí-yé,k i ⁵ l i ⁵ + j e ⁵,,Heath2015,,
17-9-8,,17,9,kíl-ɛ́:,kíl-ɛ́:,k i ⁵ l + ɛː ⁵,,Heath2015,,
2-9-6,,2,9,kàⁿgá,kàⁿgá,k ã ¹ ∼ ɡ a ⁵,,Dumestre2011,,
1-9-9,,1,9,pūrɛ̀ɛ̀,pūrɛ̀ɛ̀,p u ³ r ɛː ¹,,Hantgan2016,,
3-9-9,,3,9,kù kù:rú,kù kù:rú,k u ¹ _ k uː ¹ r u ⁵,,Heath2015,,
4-9-8,,4,9,yúgúrɔ̀,yúgúrɔ̀,j u ⁵ ɡ u ⁵ r ɔ ¹,,Heath2015,,
5-9-9,,5,9,pùlà,pùlà,p u ¹ l a ¹,,Heath2015,,
18-9-9,,18,9,ʄuufo,ʄuufo,ʄ u u f o,,Osborn1993,,
6-9-9,,6,9,pútɔ̀,pútɔ̀,p u ⁵ t ɔ ¹,,Heath2015,,
19-9-9,,19,9,púlā,púlā,p u ⁵ l a ³,,Heath2016jenaama,,
7-9-9,,7,9,púlɔ́,púlɔ́,p u ⁵ l ɔ ⁵,,Heath2015,,
8-9-9,,8,9,bùjɛ̀ bújɛ̀-ŋgò,bùjɛ̀ bújɛ̀-ŋgò,b u ¹ dʒ ɛ ¹ _ b u ⁵ dʒ ɛ ¹ + ŋ ɡ o ¹,,Heath2015,,
9-9-9,,9,9,músî,músî,m u ⁵ s i ⁵¹,,Heath2015,,
20-9-9,,20,9,púlá,púlá,p u ⁵ l a ⁵,,Heath2015,,
10-9-9,,10,9,yɔ̀gɔ̀rɔ̀ pútɔ̀,yɔ̀gɔ̀rɔ̀ pútɔ̀,j ɔ ¹ ɡ ɔ ¹ r ɔ ¹ _ p u ⁵ t ɔ ¹,,Heath2015,,
22-9-9,,22,9,kù:fò,kù:fò,k uː ¹ f o ¹,,HeathSONG2015,,
21-9-9,,21,9,kòbú,kòbú,k o ¹ b u ⁵,,Heath2005,,
11-9-9,,11,9,yúbdá,yúbdá,j u ⁵ b d a ⁵,,Heath2015,,
12-9-9,,12,9,pùlá,pùlá,p u ¹ l a ⁵,,Heath2015,,
13-9-9,,13,9,yùgɔ́rɔ́,yùgɔ́rɔ́,j u ¹ ɡ ɔ ⁵ r ɔ ⁵,,Heath2015,,
14-9-7,,14,9,yúbúdɔ́,yúbúdɔ́,j u ⁵ b u ⁵ d ɔ ⁵,,Heath2015,,
15-9-9,,15,9,kùgíy,kùgíy,k u ¹ ɡ i ⁵ j,,Heath2015,,
16-9-9,,16,9,bùɲá,bùɲá,b u ¹ ɲ a ⁵,,Heath2015,,
17-9-9,,17,9,yúgɔ̀rɔ̀,yúgɔ̀rɔ̀,j u ⁵ ɡ ɔ ¹ r ɔ ¹,,Heath2015,,
1-9-10,,1,9,dɛ̀mbì-yɛ̀,dɛ̀mbì-yɛ̀,d ɛ ¹ m b i ¹ + j ɛ ¹,,Hantgan2016,,
3-9-10,,3,9,m̀bùndó,m̀bùndó,m ¹ b u ¹ n d o ⁵,,Heath2015,,
4-9-9,,4,9,mɛ̀lí,mɛ̀lí,m ɛ ¹ l i ⁵,,Heath2015,,
5-9-10,,5,9,púndè,púndè,p u ⁵ n d e ¹,,Heath2015,,
18-9-10,,18,9,ɲoofu-de,ɲoofu-de,ɲ o o f u + d e,,Osborn1993,,
6-9-10,,6,9,mìné,mìné,m i ¹ n e ⁵,,Heath2015,,
7-9-10,,7,9,púndé,púndé,p u ⁵ n d e ⁵,,Heath2015,,
8-9-10,,8,9,mɛ̀ndɛ́,mɛ̀ndɛ́,m ɛ ¹ n d ɛ ⁵,,Heath2015,,
9-9-10,,9,9,mɛ̀ndí,mɛ̀ndí,m ɛ ¹ n d i ⁵,,Heath2015,,
20-9-10,,20,9,púndú-lè,púndú-lè,p u ⁵ n d u ⁵ + l e ¹,,Heath2015,,
10-9-10,,10,9,mɛ̀lɛ́,mɛ̀lɛ́,m ɛ ¹ l ɛ ⁵,,Heath2015,,
22-9-10,,22,9,tá:bú,tá:bú,t aː ⁵ b u ⁵,,HeathSONG2015,,
11-9-10,,11,9,mɛ̀ndí,mɛ̀ndí,m ɛ ¹ n d i ⁵,,Heath2015,,
12-9-10,,12,9,pɛ́lɔ́,pɛ́lɔ́,p ɛ ⁵ l ɔ ⁵,,Heath2015,,
13-9-10,,13,9,mìné,mìné,m i ¹ n e ⁵,,Heath2015,,
14-9-8,,14,9,mɛ̀nnɛ́,mɛ̀nnɛ́,m ɛ ¹ n n ɛ ⁵,,Heath2015,,
15-9-10,,15,9,túkú,túkú,t u ⁵ k u ⁵,,Heath2015,,
16-9-10,,16,9,mɛ̀nɛ́,mɛ̀nɛ́,m ɛ ¹ n ɛ ⁵,,Heath2015,,
17-9-10,,17,9,mɛ̀nɛ́,mɛ̀nɛ́,m ɛ ¹ n ɛ ⁵,,Heath2015,,
2-9-7,,2,9,duⁿmuⁿni,duⁿmuⁿni,d ũ ∼ m ũ ∼ n i,,Dumestre2011,,
1-9-11,,1,9,sɥīì,sɥīì,s ɥ iː ³¹,,Hantgan2016,,
3-9-11,,3,9,ŋ̀gú:rè-y,ŋ̀gú:rè-y,ŋ ¹ ɡ uː ⁵ r e ¹ + j,,Heath2015,,
4-9-10,,4,9,mò:ɲɛ̌-yⁿ,mò:ɲɛ̌-yⁿ,m oː ¹ ɲ ɛ ¹⁵ + j ∼,,Heath2015,,
5-9-11,,5,9,jí,jí,dʒ i ⁵,,Heath2015,,
18-9-11,,18,9,ɲaam-ndu,ɲaam-ndu,ɲ a a m + n d u,,Osborn1993,,
6-9-11,,6,9,kà:ɲǐyⁿ,kà:ɲǐyⁿ,k aː ¹ ɲ i ¹⁵ j ∼,,Heath2015,,
19-9-10,,19,9,jīyɛ̄ pùwɔ̀,jīyɛ̄ pùwɔ̀,dʒ i ³ j ɛ ³ _ p u ¹ w ɔ ¹,,Heath2016jenaama,,
7-9-11,,7,9,ɛ́ɲɔ́gɔ̀,ɛ́ɲɔ́gɔ̀,ɛ ⁵ ɲ ɔ ⁵ ɡ ɔ ¹,,Heath2015,,
8-9-11,,8,9,kwɛ́-ŋgò,kwɛ́-ŋgò,k w ɛ ⁵ + ŋ ɡ o ¹,,Heath2015,,
9-9-11,,9,9,nɔ̀:ɲǎ:,nɔ̀:ɲǎ:,n ɔː ¹ ɲ aː ¹⁵,,Heath2015,,
20-9-11,,20,9,ɲɔ̀:njé,ɲɔ̀:njé,ɲ ɔː ¹ n dʒ e ⁵,,Heath2015,,
10-9-11,,10,9,kà:ɲɛ̀:rⁿɛ́,kà:ɲɛ̀:rⁿɛ́,k aː ¹ ɲ ɛː ¹ r̃ ∼ ɛ ⁵,,Heath2015,,
21-9-10,,21,9,wⁿǎ:nì,wⁿǎ:nì,w̃ ∼ aː ¹⁵ n i ¹,,Heath2005,,
22-9-11,,22,9,ŋà:rò,ŋà:rò,ŋ aː ¹ r o ¹,,HeathSONG2015,,
11-9-11,,11,9,ɲɛ́-ŋgɛ́,ɲɛ́-ŋgɛ́,ɲ ɛ ⁵ + ŋ ɡ ɛ ⁵,,Heath2015,,
12-9-11,,12,9,ɲɛ́lɛ́,ɲɛ́lɛ́,ɲ ɛ ⁵ l ɛ ⁵,,Heath2015,,
13-9-11,,13,9,ɲǎ:,ɲǎ:,ɲ aː ¹⁵,,Heath2015,,
14-9-9,,14,9,dɛ̀nɛ́,dɛ̀nɛ́,d ɛ ¹ n ɛ ⁵,,Heath2015,,
15-9-11,,15,9,kàlɛ́,kàlɛ́,k a ¹ l ɛ ⁵,,Heath2015,,
17-9-11,,17,9,pàná,pàná,p a ¹ n a ⁵,,Heath2015,,
1-1-12,,1,1,bùyɛ̀,bùyɛ̀,b u ¹ j ɛ ¹,,Hantgan2016,,
3-1-10,,3,1,ǹdɔ̀sɔ̂:,ǹdɔ̀sɔ̂:,n ¹ d ɔ ¹ s ɔː ⁵¹,,Heath2015,,
4-1-12,,4,1,lɔ̀sɔ̂:,lɔ̀sɔ̂:,l ɔ ¹ s ɔː ⁵¹,,Heath2015,,
5-1-11,,5,1,sè,sè,s e ¹,,Heath2015,,
18-1-12,,18,1,koyn-gal,koyn-gal,k o j n + ɡ a l,,Osborn1993,,
6-1-12,,6,1,kɔ́:,kɔ́:,k ɔː,,Heath2015,,
19-1-11,,19,1,tàbà,tàbà,t a ¹ b a ¹,,Heath2016jenaama,,
7-1-12,,7,1,sí:,sí:,s iː ⁵,,Heath2015,,
8-1-11,,8,1,nà:-gó,nà:-gó,n aː ¹ + ɡ o ⁵,,Heath2015,,
9-1-12,,9,1,lɔ̀sɔ̂,lɔ̀sɔ̂,l ɔ ¹ s ɔ ⁵¹,,Heath2015,,
20-1-10,,20,1,sígé,sígé,s i ⁵ ɡ e ⁵,,Heath2015,,
10-1-12,,10,1,kúwɔ́,kúwɔ́,k u ⁵ w ɔ ⁵,,Heath2015,,
22-1-12,,22,1,cè:,cè:,tʃ eː ¹,,HeathSONG2015,,
21-1-11,,21,1,kɛ̀:,kɛ̀:,k ɛː ¹,,Heath2005,,
11-1-12,,11,1,lǎ:,lǎ:,l aː ¹⁵,,Heath2015,,
12-1-11,,12,1,tònjè,tònjè,t o ¹ n dʒ e ¹,,Heath2015,,
13-1-11,,13,1,kúwɔ́,kúwɔ́,k u ⁵ w ɔ ⁵,,Heath2015,,
14-1-12,,14,1,ánú,ánú,a ⁵ n u ⁵,,Heath2015,,
15-1-12,,15,1,kúwɔ́,kúwɔ́,k u ⁵ w ɔ ⁵,,Heath2015,,
16-1-12,,16,1,nà:,nà:,n aː ¹,,Heath2015,,
17-1-11,,17,1,kúbɔ́,kúbɔ́,k u ⁵ b ɔ ⁵,,Heath2015,,
2-1-9,,2,1,fɔ́ⁿkúⁿ,fɔ́ⁿkúⁿ,f ɔ̃ ⁵ ∼ k ũ ⁵ ∼,,Dumestre2011,,
1-1-13,,1,1,tèɡò,tèɡò,t e ¹ ɡ o ¹,,Hantgan2016,,
3-1-11,,3,1,dìmbê-y,dìmbê-y,d i ¹ m b e ⁵¹ + j,,Heath2015,,
4-1-13,,4,1,dìmbê:,dìmbê:,d i ¹ m b eː ⁵¹,,Heath2015,,
5-1-12,,5,1,géndè,géndè,ɡ e ⁵ n d e ¹,,Heath2015,,
18-1-13,,18,1,tiinde,tiinde,t i i n d e,,Osborn1993,,
6-1-13,,6,1,dìmé,dìmé,d i ¹ m e ⁵,,Heath2015,,
19-1-12,,19,1,tègèn cíⁿ,tègèn cíⁿ,t e ¹ ɡ e ¹ n _ tʃ ĩ ⁵ ∼,,Heath2016jenaama,,
7-1-13,,7,1,gíndó,gíndó,ɡ i ⁵ n d o ⁵,,Heath2015,,
8-1-12,,8,1,géndè-ŋgè,géndè-ŋgè,ɡ e ⁵ n d e ¹ + ŋ ɡ e ¹,,Heath2015,,
9-1-13,,9,1,gímbè,gímbè,ɡ i ⁵ m b e ¹,,Heath2015,,
20-1-11,,20,1,géndó,géndó,ɡ e ⁵ n d o ⁵,,Heath2015,,
10-1-13,,10,1,dìmbé,dìmbé,d i ¹ m b e ⁵,,Heath2015,,
22-1-13,,22,1,jìnè,jìnè,dʒ i ¹ n e ¹,,HeathSONG2015,,
21-1-12,,21,1,tí:ndè,tí:ndè,t iː ⁵ n d e ¹,,Heath2005,,
11-1-13,,11,1,dìmbé,dìmbé,d i ¹ m b e ⁵,,Heath2015,,
12-1-12,,12,1,pɛ́mbɔ́,pɛ́mbɔ́,p ɛ ⁵ m b ɔ ⁵,,Heath2015,,
13-1-12,,13,1,dìmé,dìmé,d i ¹ m e ⁵,,Heath2015,,
14-1-13,,14,1,dìmmú,dìmmú,d i ¹ m m u ⁵,,Heath2015,,
15-1-13,,15,1,dìmó,dìmó,d i ¹ m o ⁵,,Heath2015,,
16-1-13,,16,1,dìmè,dìmè,d i ¹ m e ¹,,Heath2015,,
17-1-12,,17,1,dìmɛ́,dìmɛ́,d i ¹ m ɛ ⁵,,Heath2015,,
2-1-10,,2,1,ɲìnɛ́,ɲìnɛ́,ɲ i ¹ n ɛ ⁵,,Dumestre2011,,
